Year;Month;Citizenship;Decision;Number
2021;1;Ukraine;Negative;15
2021;1;Ukraine;Expired matter;4
2021;1;United Kingdom;Positive;4
2021;1;United States;Positive;52
2021;1;United States;Negative;3
2021;1;United States;Expired matter;3
2021;1;Unknown;Positive;1
2021;1;Unknown;Negative;1
2021;1;Uzbekistan;Positive;15
2021;1;Uzbekistan;Negative;10
2021;1;Viet Nam;Positive;41
2021;1;Viet Nam;Negative;10
2021;1;Yemen;Positive;1
2021;1;Zambia;Positive;1
2021;2;Afghanistan;Positive;21
2021;2;Afghanistan;Negative;4
2021;2;Afghanistan;Expired matter;2
2021;2;Albania;Positive;21
2021;2;Albania;Negative;2
2021;2;Algeria;Positive;2
2021;2;Algeria;Negative;4
2021;2;Algeria;Expired matter;1
2021;2;Argentina;Positive;2
2021;2;Argentina;Expired matter;1
2021;2;Armenia;Positive;2
2021;2;Australia;Positive;9
2021;2;Australia;Expired matter;1
2021;2;Azerbaijan;Negative;1
2021;2;Bangladesh;Positive;22
2021;2;Belarus;Positive;23
2021;2;Belarus;Negative;4
2021;2;Bhutan;Positive;1
2021;2;Bosnia and Herzegovina;Positive;3
2021;2;Bosnia and Herzegovina;Negative;2
2021;2;Brazil;Positive;17
2021;2;Brazil;Negative;2
2021;2;Cameroon;Positive;15
2021;2;Cameroon;Negative;6
2021;2;Canada;Positive;10
2021;2;Chile;Positive;2
2021;2;China;Positive;53
2021;2;China;Negative;27
2021;2;China;Expired matter;1
2021;2;Colombia;Positive;9
2021;2;Congo (Congo-Kinshasa);Positive;5
2021;2;Congo (Congo-Kinshasa);Negative;2
2021;2;Côte dIvoire;Positive;2
2021;2;Cuba;Positive;1
2021;2;Ecuador;Positive;2
2021;2;Egypt;Positive;9
2021;2;Equatorial Guinea;Negative;1
2021;2;Eritrea;Positive;7
2021;2;Eritrea;Negative;1
2021;2;Ethiopia;Positive;4
2021;2;Ethiopia;Negative;2
2021;2;Gambia;Positive;5
2021;2;Gambia;Negative;4
2021;2;Ghana;Positive;7
2021;2;Ghana;Negative;6
2021;2;Honduras;Positive;1
2021;2;Hong Kong;Positive;2
2021;2;India;Positive;154
2021;2;India;Negative;2
2021;2;India;Expired matter;1
2021;2;Indonesia;Positive;6
2021;2;Indonesia;Negative;1
2021;2;Indonesia;Expired matter;1
2021;2;Iran, Islamic Republic of;Positive;37
2021;2;Iran, Islamic Republic of;Negative;6
2021;2;Iraq;Positive;53
2021;2;Iraq;Negative;21
2021;2;Israel;Expired matter;1
2021;2;Japan;Positive;12
2021;2;Japan;Negative;2
2021;2;Jordan;Positive;1
2021;2;Kazakstan;Positive;4
2021;2;Kenya;Positive;8
2021;2;Kenya;Negative;2
2021;2;Korea, Republic of (South Korea);Positive;8
2021;2;Kosovo;Positive;89
2021;2;Kosovo;Negative;18
2021;2;Kyrgyzstan;Negative;3
2021;2;Lao Peoples Democratic Republic;Positive;1
2021;2;Libyan Arab Jamahiriya;Positive;1
2021;2;Malawi;Positive;2
2021;2;Malaysia;Positive;5
2021;2;Mauritius;Positive;1
2021;2;Mexico;Positive;10
2021;2;Mexico;Negative;4
2021;2;Moldova, Republic of;Positive;2
2021;2;Mongolia;Positive;3
2021;2;Montenegro;Positive;1
2021;2;Morocco;Positive;16
2021;2;Morocco;Negative;5
2021;2;Nepal;Positive;18
2021;2;Nepal;Negative;16
2021;2;New Zealand;Positive;2
2021;2;Nigeria;Positive;53
2021;2;Nigeria;Negative;29
2021;2;North Macedonia;Positive;1
2021;2;Not clarified;Positive;6
2021;2;Not clarified;Negative;4
2021;2;Pakistan;Positive;17
2021;2;Pakistan;Negative;5
2021;2;Pakistan;Expired matter;1
2021;2;Peru;Positive;2
2021;2;Philippines;Positive;39
2021;2;Philippines;Negative;3
2021;2;Russian Federation;Positive;152
2021;2;Russian Federation;Negative;42
2021;2;Russian Federation;Expired matter;3
2021;2;Saudi Arabia;Positive;1
2021;2;Senegal;Positive;2
2021;2;Serbia;Positive;10
2021;2;Serbia;Negative;1
2021;2;Sierra Leone;Positive;1
2021;2;Singapore;Positive;1
2021;2;Somalia;Positive;21
2021;2;Somalia;Negative;11
2021;2;Somalia;Expired matter;1
2021;2;South Africa;Positive;59
2021;2;South Africa;Expired matter;1
2021;2;Sri Lanka;Positive;6
2021;2;Sri Lanka;Expired matter;1
2021;2;Stateless;Positive;2
2021;2;Sudan;Positive;2
2021;2;Syrian Arab Republic;Positive;13
2021;2;Syrian Arab Republic;Negative;1
2021;2;Taiwan;Positive;4
2021;2;Tajikistan;Negative;1
2021;2;Tanzania, United Republic of;Positive;4
2021;2;Thailand;Positive;49
2021;2;Thailand;Negative;4
2021;2;Tunisia;Positive;3
2021;2;Tunisia;Negative;2
2021;2;Turkey;Positive;37
2021;2;Turkey;Negative;20
2021;2;Ukraine;Positive;201
2021;2;Ukraine;Negative;22
2021;2;Ukraine;Expired matter;2
2021;2;United Kingdom;Positive;8
2021;2;United Kingdom;Expired matter;1
2021;2;United States;Positive;50
2021;2;United States;Negative;10
2021;2;United States;Expired matter;1
2021;2;Unknown;Positive;1
2021;2;Unknown;Negative;1
2021;2;Uzbekistan;Positive;7
2021;2;Uzbekistan;Negative;16
2021;2;Uzbekistan;Expired matter;1
2021;2;Venezuela;Negative;1
2021;2;Viet Nam;Positive;19
2021;2;Viet Nam;Negative;12
2021;2;Yemen;Positive;3
2021;2;Yemen;Negative;1
2021;2;Zambia;Positive;1
2021;2;Zimbabwe;Positive;1
2021;3;Afghanistan;Positive;25
2021;3;Afghanistan;Negative;6
2021;3;Afghanistan;Expired matter;2
2021;3;Albania;Positive;13
2021;3;Albania;Negative;1
2021;3;Algeria;Positive;5
2021;3;Algeria;Negative;1
2021;3;Algeria;Expired matter;1
2021;3;Angola;Positive;2
2021;3;Argentina;Positive;5
2021;3;Armenia;Positive;1
2021;3;Australia;Positive;7
2021;3;Azerbaijan;Positive;2
2021;3;Bahrain;Positive;1
2021;3;Bangladesh;Positive;24
2021;3;Bangladesh;Negative;4
2021;3;Belarus;Positive;43
2021;3;Belarus;Negative;1
2021;3;Belarus;Expired matter;2
2021;3;Bolivia;Positive;4
2021;3;Bosnia and Herzegovina;Positive;3
2021;3;Bosnia and Herzegovina;Negative;1
2021;3;Brazil;Positive;21
2021;3;Brazil;Negative;1
2021;3;Brazil;Expired matter;1
2021;3;Cameroon;Positive;5
2021;3;Cameroon;Negative;4
2021;3;Canada;Positive;20
2021;3;Canada;Negative;1
2021;3;Canada;Expired matter;1
2021;3;Chile;Positive;5
2021;3;China;Positive;76
2021;3;China;Negative;8
2021;3;Colombia;Positive;7
2021;3;Colombia;Negative;1
2021;3;Congo (Congo-Kinshasa);Positive;5
2021;3;Côte dIvoire;Positive;3
2021;3;Cuba;Positive;1
2021;3;Cuba;Negative;1
2021;3;Dominican Republic;Positive;1
2021;3;Ecuador;Positive;1
2021;3;Egypt;Positive;11
2021;3;Egypt;Negative;1
2021;3;Egypt;Expired matter;1
2021;3;El Salvador;Positive;1
2021;3;Eritrea;Positive;15
2021;3;Eritrea;Negative;2
2021;3;Eritrea;Expired matter;1
2021;3;Estonia;Negative;1
2021;3;Ethiopia;Positive;5
2021;3;Finland;Expired matter;1
2021;3;Gambia;Positive;5
2021;3;Gambia;Negative;2
2021;3;Georgia;Positive;1
2021;3;Georgia;Negative;1
2021;3;Ghana;Positive;13
2021;3;Ghana;Negative;4
2021;3;Guinea-Bissau;Negative;1
2021;3;Honduras;Positive;1
2021;3;India;Positive;172
2021;3;India;Negative;2
2021;3;India;Expired matter;2
2021;3;Indonesia;Positive;3
2021;3;Iran, Islamic Republic of;Positive;41
2021;3;Iran, Islamic Republic of;Negative;6
2021;3;Iraq;Positive;70
2021;3;Iraq;Negative;31
2021;3;Iraq;Expired matter;5
2021;3;Japan;Positive;22
2021;3;Jordan;Negative;1
2021;3;Kazakstan;Positive;7
2021;3;Kenya;Positive;15
2021;3;Kenya;Negative;2
2021;3;Korea, Republic of (South Korea);Positive;3
2021;3;Kosovo;Positive;128
2021;3;Kosovo;Negative;16
2021;3;Kosovo;Expired matter;1
2021;3;Kyrgyzstan;Positive;2
2021;3;Kyrgyzstan;Negative;1
2021;3;Latvia;Positive;1
2021;3;Lebanon;Positive;5
2021;3;Lebanon;Negative;3
2021;3;Liberia;Positive;1
2021;3;Libyan Arab Jamahiriya;Positive;1
2021;3;Madagascar;Positive;1
2021;3;Malaysia;Positive;6
2021;3;Mexico;Positive;7
2021;3;Mexico;Negative;1
2021;3;Morocco;Positive;20
2021;3;Morocco;Negative;2
2021;3;Myanmar;Positive;2
2021;3;Nepal;Positive;21
2021;3;Nepal;Negative;4
2021;3;Nepal;Expired matter;1
2021;3;New Zealand;Positive;4
2021;3;Nigeria;Positive;37
2021;3;Nigeria;Negative;16
2021;3;Norway;Expired matter;1
2021;3;Not clarified;Positive;23
2021;3;Not clarified;Negative;4
2021;3;Pakistan;Positive;35
2021;3;Pakistan;Expired matter;2
2021;3;Peru;Positive;13
2021;3;Philippines;Positive;38
2021;3;Philippines;Negative;6
2021;3;Russian Federation;Positive;238
2021;3;Russian Federation;Negative;26
2021;3;Russian Federation;Expired matter;4
2021;3;Rwanda;Positive;2
2021;3;Rwanda;Negative;1
2021;3;Senegal;Negative;2
2021;3;Serbia;Positive;39
2021;3;Singapore;Positive;1
2021;3;Somalia;Positive;17
2021;3;Somalia;Negative;9
2021;3;Somalia;Expired matter;1
2021;3;South Africa;Positive;15
2021;3;South Africa;Negative;1
2021;3;South Sudan;Positive;1
2021;3;Sri Lanka;Positive;7
2021;3;Sri Lanka;Negative;1
2021;3;Stateless;Positive;3
2021;3;Sudan;Positive;8
2021;3;Sudan;Negative;1
2021;3;Syrian Arab Republic;Positive;7
2021;3;Taiwan;Positive;2
2021;3;Tajikistan;Positive;1
2021;3;Tajikistan;Negative;1
2021;3;Tanzania, United Republic of;Positive;2
2021;3;Thailand;Positive;31
2021;3;Thailand;Negative;2
2021;3;Tunisia;Positive;15
2021;3;Turkey;Positive;64
2021;3;Turkey;Negative;13
2021;3;Uganda;Positive;3
2021;3;Uganda;Negative;1
2021;3;Ukraine;Positive;394
2021;3;Ukraine;Negative;16
2021;3;Ukraine;Expired matter;1
2021;3;United Kingdom;Positive;25
2021;3;United States;Positive;71
2021;3;United States;Negative;3
2021;3;United States;Expired matter;4
2021;3;Uzbekistan;Positive;13
2021;3;Uzbekistan;Negative;21
2021;3;Venezuela;Positive;1
2021;3;Venezuela;Negative;1
2021;3;Viet Nam;Positive;36
2021;3;Viet Nam;Negative;20
2021;3;Yemen;Negative;1
2021;4;Afghanistan;Positive;27
2021;4;Afghanistan;Negative;1
2021;4;Afghanistan;Expired matter;1
2021;4;Albania;Positive;22
2021;4;Albania;Negative;3
2021;4;Algeria;Positive;7
2021;4;Argentina;Positive;4
2021;4;Armenia;Positive;2
2021;4;Australia;Positive;13
2021;4;Bangladesh;Positive;15
2021;4;Bangladesh;Negative;4
2021;4;Belarus;Positive;32
2021;4;Belarus;Negative;1
2021;4;Benin;Positive;1
2021;4;Bosnia and Herzegovina;Positive;2
2021;4;Brazil;Positive;8
2021;4;Brazil;Negative;4
2021;4;Burkina Faso;Positive;2
2021;4;Cameroon;Positive;14
2021;4;Cameroon;Negative;11
2021;4;Canada;Positive;15
2021;4;Canada;Negative;1
2021;4;Chile;Positive;6
2021;4;China;Positive;88
2021;4;China;Negative;13
2021;4;China;Expired matter;1
2021;4;Colombia;Positive;11
2021;4;Congo (Congo-Kinshasa);Positive;5
2021;4;Costa Rica;Positive;1
2021;4;Côte dIvoire;Positive;2
2021;4;Côte dIvoire;Negative;1
2021;4;Cuba;Positive;1
2021;4;Dominican Republic;Positive;1
2021;4;Ecuador;Positive;2
2021;4;Egypt;Positive;11
2021;4;Egypt;Negative;7
2021;4;Eritrea;Positive;7
2021;4;Eritrea;Negative;1
2021;4;Ethiopia;Positive;5
2021;4;Ethiopia;Negative;11
2021;4;Ethiopia;Expired matter;1
2021;4;Gambia;Positive;3
2021;4;Gambia;Negative;5
2021;4;Georgia;Positive;2
2021;4;Georgia;Negative;1
2021;4;Ghana;Positive;6
2021;4;Ghana;Negative;7
2021;4;Ghana;Expired matter;1
2021;4;Guatemala;Positive;1
2021;4;India;Positive;135
2021;4;India;Negative;9
2021;4;Indonesia;Positive;4
2021;4;Indonesia;Negative;1
2021;4;Iran, Islamic Republic of;Positive;39
2021;4;Iran, Islamic Republic of;Negative;6
2021;4;Iraq;Positive;62
2021;4;Iraq;Negative;19
2021;4;Iraq;Expired matter;2
2021;4;Japan;Positive;17
2021;4;Japan;Negative;4
2021;4;Jordan;Positive;3
2021;4;Kazakstan;Positive;10
2021;4;Kazakstan;Expired matter;1
2021;4;Kenya;Positive;5
2021;4;Kenya;Negative;4
2021;4;Korea, Republic of (South Korea);Positive;15
2021;4;Korea, Republic of (South Korea);Expired matter;1
2021;4;Kosovo;Positive;81
2021;4;Kosovo;Negative;18
2021;4;Kosovo;Expired matter;1
2021;4;Kyrgyzstan;Positive;1
2021;4;Kyrgyzstan;Negative;5
2021;4;Lebanon;Positive;1
2021;4;Lebanon;Negative;1
2021;4;Libyan Arab Jamahiriya;Positive;1
2021;4;Malaysia;Positive;3
2021;4;Malaysia;Negative;1
2021;4;Mexico;Positive;13
2021;4;Mexico;Negative;3
2021;4;Moldova, Republic of;Positive;5
2021;4;Morocco;Positive;13
2021;4;Morocco;Negative;6
2021;4;Myanmar;Positive;1
2021;4;Nepal;Positive;37
2021;4;Nepal;Negative;7
2021;4;Nepal;Expired matter;1
2021;4;New Zealand;Positive;4
2021;4;Nicaragua;Positive;1
2021;4;Nigeria;Positive;35
2021;4;Nigeria;Negative;36
2021;4;Not clarified;Positive;17
2021;4;Not clarified;Negative;5
2021;4;Pakistan;Positive;33
2021;4;Pakistan;Negative;4
2021;4;Peru;Positive;3
2021;4;Peru;Negative;1
2021;4;Philippines;Positive;58
2021;4;Philippines;Negative;8
2021;4;Russian Federation;Positive;270
2021;4;Russian Federation;Negative;56
2021;4;Russian Federation;Expired matter;2
2021;4;Rwanda;Positive;2
2021;4;Senegal;Positive;2
2021;4;Serbia;Positive;8
2021;4;Sierra Leone;Positive;1
2021;4;Sierra Leone;Negative;1
2021;4;Sierra Leone;Expired matter;1
2021;4;Singapore;Positive;1
2021;4;Somalia;Positive;24
2021;4;Somalia;Negative;12
2021;4;South Africa;Positive;11
2021;4;Sri Lanka;Positive;13
2021;4;Sri Lanka;Negative;1
2021;4;Stateless;Negative;1
2021;4;Syrian Arab Republic;Positive;10
2021;4;Syrian Arab Republic;Negative;3
2021;4;Taiwan;Positive;1
2021;4;Tajikistan;Positive;1
2021;4;Tanzania, United Republic of;Positive;2
2021;4;Thailand;Positive;67
2021;4;Thailand;Negative;2
2021;4;Togo;Positive;2
2021;4;Togo;Negative;2
2021;4;Tunisia;Positive;3
2021;4;Turkey;Positive;40
2021;4;Turkey;Negative;15
2021;4;Uganda;Positive;1
2021;4;Uganda;Negative;1
2021;4;Ukraine;Positive;476
2021;4;Ukraine;Negative;23
2021;4;Ukraine;Expired matter;1
2021;4;United Kingdom;Positive;12
2021;4;United States;Positive;47
2021;4;United States;Negative;3
2021;4;United States;Expired matter;3
2021;4;Unknown;Negative;1
2021;4;Uzbekistan;Positive;6
2021;4;Uzbekistan;Negative;13
2021;4;Venezuela;Positive;1
2021;4;Venezuela;Negative;1
2021;4;Venezuela;Expired matter;1
2021;4;Viet Nam;Positive;78
2021;4;Viet Nam;Negative;14
2021;4;Viet Nam;Expired matter;1
2021;4;Yemen;Positive;3
2021;4;Yemen;Negative;1
2021;4;Zambia;Positive;1
2021;4;Zambia;Negative;2
2021;5;Afghanistan;Positive;12
2021;5;Afghanistan;Negative;9
2021;5;Afghanistan;Expired matter;1
2021;5;Albania;Positive;14
2021;5;Albania;Negative;1
2021;5;Algeria;Positive;9
2021;5;Angola;Negative;1
2021;5;Argentina;Positive;6
2021;5;Australia;Positive;12
2021;5;Austria;Expired matter;1
2021;5;Azerbaijan;Positive;7
2021;5;Azerbaijan;Negative;1
2021;5;Bangladesh;Positive;22
2021;5;Bangladesh;Negative;2
2021;5;Belarus;Positive;14
2021;5;Belarus;Negative;1
2021;5;Bosnia and Herzegovina;Positive;2
2021;5;Bosnia and Herzegovina;Negative;1
2021;5;Brazil;Positive;31
2021;5;Brazil;Negative;1
2021;5;Brazil;Expired matter;1
2021;5;Cameroon;Positive;12
2021;5;Cameroon;Negative;3
2021;5;Cameroon;Expired matter;1
2021;5;Canada;Positive;16
2021;5;Canada;Negative;1
2021;5;Canada;Expired matter;1
2021;5;Central African Republic;Positive;1
2021;5;Chile;Positive;7
2021;5;China;Positive;107
2021;5;China;Negative;8
2021;5;China;Expired matter;4
2021;5;Colombia;Positive;12
2021;5;Congo (Congo-Brazzaville);Positive;5
2021;5;Congo (Congo-Kinshasa);Positive;8
2021;5;Congo (Congo-Kinshasa);Negative;3
2021;5;Congo (Congo-Kinshasa);Expired matter;1
2021;5;Costa Rica;Positive;1
2021;5;Côte dIvoire;Negative;1
2021;5;Ecuador;Positive;5
2021;5;Egypt;Positive;10
2021;5;El Salvador;Negative;1
2021;5;Eritrea;Positive;8
2021;5;Estonia;Positive;1
2021;5;Ethiopia;Positive;4
2021;5;Ethiopia;Negative;1
2021;5;Finland;Expired matter;1
2021;5;Gambia;Positive;6
2021;5;Gambia;Negative;1
2021;5;Georgia;Positive;4
2021;5;Georgia;Negative;1
2021;5;Ghana;Positive;15
2021;5;Ghana;Negative;6
2021;5;Guatemala;Positive;1
2021;5;Guinea;Positive;1
2021;5;India;Positive;63
2021;5;India;Negative;1
2021;5;Indonesia;Positive;14
2021;5;Iran, Islamic Republic of;Positive;87
2021;5;Iran, Islamic Republic of;Negative;6
2021;5;Iran, Islamic Republic of;Expired matter;1
2021;5;Iraq;Positive;62
2021;5;Iraq;Negative;27
2021;5;Israel;Positive;4
2021;5;Japan;Positive;16
2021;5;Japan;Negative;2
2021;5;Jordan;Positive;5
2021;5;Kazakstan;Positive;3
2021;5;Kazakstan;Negative;2
2021;5;Kenya;Positive;7
2021;5;Kenya;Negative;5
2021;5;Korea, Republic of (South Korea);Positive;13
2021;5;Korea, Republic of (South Korea);Negative;1
2021;5;Kosovo;Positive;106
2021;5;Kosovo;Negative;16
2021;5;Kyrgyzstan;Negative;8
2021;5;Kyrgyzstan;Expired matter;1
2021;5;Latvia;Positive;1
2021;5;Lebanon;Positive;3
2021;5;Malaysia;Positive;3
2021;5;Mexico;Positive;23
2021;5;Mexico;Expired matter;1
2021;5;Moldova, Republic of;Positive;3
2021;5;Moldova, Republic of;Negative;1
2021;5;Morocco;Positive;17
2021;5;Morocco;Negative;6
2021;5;Nepal;Positive;36
2021;5;Nepal;Negative;6
2021;5;Nepal;Expired matter;1
2021;5;New Zealand;Positive;3
2021;5;Nigeria;Positive;31
2021;5;Nigeria;Negative;24
2021;5;North Macedonia;Positive;3
2021;5;Not clarified;Positive;18
2021;5;Not clarified;Negative;7
2021;5;Pakistan;Positive;41
2021;5;Pakistan;Negative;6
2021;5;Peru;Positive;4
2021;5;Philippines;Positive;65
2021;5;Philippines;Negative;7
2021;5;Qatar;Positive;1
2021;5;Russian Federation;Positive;310
2021;5;Russian Federation;Negative;28
2021;5;Russian Federation;Expired matter;3
2021;5;Rwanda;Positive;3
2021;5;Rwanda;Negative;2
2021;5;Saudi Arabia;Positive;3
2021;5;Senegal;Negative;1
2021;5;Serbia;Positive;6
2021;5;Serbia;Negative;1
2021;5;Sierra Leone;Negative;1
2021;5;Singapore;Positive;2
2021;5;Somalia;Positive;46
2021;5;Somalia;Negative;4
2021;5;Somalia;Expired matter;1
2021;5;South Africa;Positive;10
2021;5;Sri Lanka;Positive;3
2021;5;Sri Lanka;Negative;1
2021;5;Stateless;Positive;1
2021;5;Sudan;Positive;1
2021;5;Syrian Arab Republic;Positive;10
2021;5;Syrian Arab Republic;Negative;1
2021;5;Syrian Arab Republic;Expired matter;1
2021;5;Taiwan;Positive;3
2021;5;Tajikistan;Positive;2
2021;5;Tajikistan;Negative;2
2021;5;Tanzania, United Republic of;Positive;2
2021;5;Thailand;Positive;28
2021;5;Thailand;Negative;3
2021;5;Thailand;Expired matter;2
2021;5;Togo;Positive;1
2021;5;Tunisia;Positive;5
2021;5;Tunisia;Negative;3
2021;5;Turkey;Positive;55
2021;5;Turkey;Negative;16
2021;5;Uganda;Positive;4
2021;5;Uganda;Negative;3
2021;5;Ukraine;Positive;262
2021;5;Ukraine;Negative;25
2021;5;Ukraine;Expired matter;3
2021;5;United Kingdom;Positive;13
2021;5;United Kingdom;Negative;1
2021;5;United States;Positive;105
2021;5;United States;Negative;2
2021;5;United States;Expired matter;2
2021;5;Unknown;Positive;2
2021;5;Unknown;Negative;1
2021;5;Uzbekistan;Positive;10
2021;5;Uzbekistan;Negative;20
2021;5;Viet Nam;Positive;82
2021;5;Viet Nam;Negative;15
2021;5;Viet Nam;Expired matter;2
2021;5;Yemen;Positive;2
2021;5;Zambia;Positive;1
2021;5;Zambia;Negative;2
2021;6;Afghanistan;Positive;32
2021;6;Afghanistan;Negative;4
2021;6;Albania;Positive;15
2021;6;Albania;Negative;2
2021;6;Algeria;Positive;5
2021;6;Algeria;Negative;3
2021;6;Angola;Negative;1
2021;6;Argentina;Positive;4
2021;6;Armenia;Positive;2
2021;6;Australia;Positive;15
2021;6;Azerbaijan;Positive;7
2021;6;Azerbaijan;Negative;1
2021;6;Bahamas;Positive;1
2021;6;Bangladesh;Positive;15
2021;6;Bangladesh;Negative;1
2021;6;Belarus;Positive;14
2021;6;Benin;Positive;1
2021;6;Bosnia and Herzegovina;Positive;1
2021;6;Bosnia and Herzegovina;Expired matter;1
2021;6;Botswana;Positive;1
2021;6;Brazil;Positive;51
2021;6;Brazil;Expired matter;1
2021;6;Burundi;Positive;2
2021;6;Cambodia;Positive;3
2021;6;Cameroon;Positive;16
2021;6;Canada;Positive;13
2021;6;Chile;Positive;23
2021;6;China;Positive;271
2021;6;China;Negative;5
2021;6;China;Expired matter;5
2021;6;Colombia;Positive;16
2021;6;Congo (Congo-Brazzaville);Negative;1
2021;6;Congo (Congo-Kinshasa);Positive;9
2021;6;Congo (Congo-Kinshasa);Negative;7
2021;6;Congo (Congo-Kinshasa);Expired matter;2
2021;6;Côte dIvoire;Positive;1
2021;6;Cuba;Positive;7
2021;6;Ecuador;Positive;5
2021;6;Egypt;Positive;17
2021;6;Egypt;Negative;5
2021;6;Egypt;Expired matter;1
2021;6;El Salvador;Positive;1
2021;6;Eritrea;Positive;15
2021;6;Estonia;Positive;1
2021;6;Ethiopia;Positive;6
2021;6;Finland;Expired matter;1
2021;6;France;Expired matter;1
2021;6;Gambia;Positive;7
2021;6;Gambia;Negative;3
2021;6;Georgia;Positive;6
2021;6;Georgia;Negative;1
2021;6;Germany;Expired matter;1
2021;6;Ghana;Positive;17
2021;6;Ghana;Negative;1
2021;6;Guatemala;Positive;1
2021;6;Hong Kong;Positive;1
2021;6;India;Positive;46
2021;6;India;Negative;2
2021;6;Indonesia;Positive;11
2021;6;Iran, Islamic Republic of;Positive;90
2021;6;Iran, Islamic Republic of;Negative;1
2021;6;Iraq;Positive;61
2021;6;Iraq;Negative;26
2021;6;Israel;Positive;10
2021;6;Italy;Negative;1
2021;6;Japan;Positive;53
2021;6;Jordan;Negative;1
2021;6;Jordan;Expired matter;1
2021;6;Kazakstan;Positive;16
2021;6;Kazakstan;Negative;1
2021;6;Kenya;Positive;17
2021;6;Kenya;Negative;2
2021;6;Kenya;Expired matter;1
2021;6;Korea, Republic of (South Korea);Positive;20
2021;6;Kosovo;Positive;76
2021;6;Kosovo;Negative;15
2021;6;Kyrgyzstan;Positive;2
2021;6;Kyrgyzstan;Negative;4
2021;6;Lebanon;Positive;8
2021;6;Malawi;Positive;1
2021;6;Malaysia;Positive;20
2021;6;Mauritius;Positive;1
2021;6;Mexico;Positive;25
2021;6;Mexico;Negative;1
2021;6;Moldova, Republic of;Positive;3
2021;6;Mongolia;Positive;1
2021;6;Morocco;Positive;13
2021;6;Morocco;Negative;4
2021;6;Myanmar;Positive;1
2021;6;Nepal;Positive;33
2021;6;Nepal;Negative;1
2021;6;Nepal;Expired matter;1
2021;6;New Zealand;Positive;1
2021;6;Nicaragua;Positive;3
2021;6;Niger;Positive;1
2021;6;Nigeria;Positive;38
2021;6;Nigeria;Negative;5
2021;6;North Macedonia;Positive;2
2021;6;Not clarified;Positive;11
2021;6;Not clarified;Negative;4
2021;6;Pakistan;Positive;55
2021;6;Pakistan;Negative;11
2021;6;Peru;Positive;5
2021;6;Philippines;Positive;114
2021;6;Philippines;Negative;5
2021;6;Russian Federation;Positive;429
2021;6;Russian Federation;Negative;18
2021;6;Russian Federation;Expired matter;1
2021;6;Saint Kitts and Nevis;Positive;1
2021;6;Saudi Arabia;Positive;1
2021;6;Senegal;Positive;1
2021;6;Serbia;Positive;8
2021;6;Singapore;Positive;1
2021;6;Somalia;Positive;50
2021;6;Somalia;Negative;4
2021;6;Somalia;Expired matter;1
2021;6;South Africa;Positive;8
2021;6;Sri Lanka;Positive;3
2021;6;Sri Lanka;Negative;3
2021;6;Stateless;Positive;1
2021;6;Sudan;Positive;3
2021;6;Syrian Arab Republic;Positive;19
2021;6;Syrian Arab Republic;Negative;7
2021;6;Syrian Arab Republic;Expired matter;1
2021;6;Taiwan;Positive;1
2021;6;Taiwan;Negative;1
2021;6;Tajikistan;Negative;1
2021;6;Tanzania, United Republic of;Positive;1
2021;6;Thailand;Positive;166
2021;6;Thailand;Negative;2
2021;6;Tunisia;Positive;7
2021;6;Tunisia;Negative;1
2021;6;Turkey;Positive;76
2021;6;Turkey;Negative;10
2021;6;Uganda;Positive;5
2021;6;Ukraine;Positive;279
2021;6;Ukraine;Negative;15
2021;6;Ukraine;Expired matter;4
2021;6;United Kingdom;Positive;20
2021;6;United Kingdom;Expired matter;2
2021;6;United States;Positive;121
2021;6;United States;Negative;3
2021;6;United States;Expired matter;4
2021;6;Unknown;Positive;1
2021;6;Uruguay;Positive;1
2021;6;Uzbekistan;Positive;12
2021;6;Uzbekistan;Negative;51
2021;6;Venezuela;Positive;1
2021;6;Viet Nam;Positive;114
2021;6;Viet Nam;Negative;13
2021;6;Yemen;Positive;4
2021;6;Zambia;Positive;2
2021;6;Zimbabwe;Positive;4
2021;7;Afghanistan;Positive;13
2021;7;Afghanistan;Negative;1
2021;7;Albania;Positive;18
2021;7;Albania;Negative;3
2021;7;Albania;Expired matter;2
2021;7;Algeria;Positive;6
2021;7;Andorra;Positive;1
2021;7;Angola;Positive;1
2021;7;Argentina;Positive;2
2021;7;Armenia;Positive;2
2021;7;Australia;Positive;13
2021;7;Azerbaijan;Positive;6
2021;7;Bangladesh;Positive;18
2021;7;Bangladesh;Negative;2
2021;7;Bangladesh;Expired matter;5
2021;7;Belarus;Positive;12
2021;7;Belarus;Negative;1
2021;7;Belarus;Expired matter;1
2021;7;Bolivia;Positive;1
2021;7;Bosnia and Herzegovina;Positive;16
2021;7;Brazil;Positive;18
2021;7;Brazil;Negative;1
2021;7;Cambodia;Positive;1
2021;7;Cameroon;Positive;7
2021;7;Cameroon;Negative;7
2021;7;Cameroon;Expired matter;1
2021;7;Canada;Positive;21
2021;7;Canada;Negative;1
2021;7;Chile;Positive;3
2021;7;China;Positive;260
2021;7;China;Negative;3
2021;7;Colombia;Positive;11
2021;7;Colombia;Negative;1
2021;7;Congo (Congo-Kinshasa);Positive;2
2021;7;Congo (Congo-Kinshasa);Negative;1
2021;7;Costa Rica;Negative;1
2021;7;Côte dIvoire;Positive;1
2021;7;Cuba;Positive;1
2021;7;Cuba;Negative;1
2021;7;Dominican Republic;Positive;1
2021;7;Ecuador;Positive;4
